station,o_IO106.csv
                                             
date,time,Hs,Hmax,Tz,Dir,Lw,Hs,Hmax,Lw,Dir,sl_Hs,sl_Tp,sl_Dir,sl_Hs,Dir,Tp
yyyymmdd,hhmmss,m,m,s,deg,m,ft,ft,ft,dir from,m,s,deg,ft,dir,s
20200201,120000,0.52,0.94,3.74,177.5,23.10,1.72,3.09,75.79,S,0.00,0.00,0.0,0.00,-,4.10
20200201,130000,0.50,0.91,3.78,174.8,23.50,1.65,2.98,77.10,S,0.00,0.00,0.0,0.00,-,4.10
20200201,140000,0.48,0.87,3.79,172.3,23.70,1.59,2.86,77.76,S,0.00,0.00,0.0,0.00,-,4.10
20200201,150000,0.46,0.83,3.79,170.4,23.50,1.51,2.72,77.10,S,0.00,0.00,0.0,0.00,-,4.10
20200201,160000,0.43,0.78,3.75,168.4,23.10,1.42,2.56,75.79,SSE,0.00,0.00,0.0,0.00,-,4.10
20200201,170000,0.41,0.74,3.72,165.5,22.70,1.35,2.43,74.48,SSE,0.00,0.00,0.0,0.00,-,4.10
20200201,180000,0.40,0.72,3.70,162.7,22.60,1.32,2.37,74.15,SSE,0.00,0.00,0.0,0.00,-,4.10
20200201,190000,0.52,0.93,3.05,219.3,16.30,1.70,3.05,53.48,SW,0.38,4.07,160.7,1.25,SSE,4.10
20200201,200000,0.76,1.36,3.39,289.9,19.10,2.48,4.46,62.66,WNW,0.33,4.12,159.6,1.08,SSE,3.70
20200201,210000,1.07,1.92,3.99,300.8,26.50,3.50,6.31,86.94,WNW,0.29,4.22,159.2,0.95,SSE,4.40
20200201,220000,1.32,2.38,4.48,306.8,33.30,4.33,7.80,109.25,NW,0.25,4.48,158.9,0.82,SSE,5.00
20200201,230000,1.47,2.65,4.76,311.6,37.60,4.83,8.69,123.36,NW,0.22,4.69,159.1,0.72,SSE,5.30
20200202,000000,1.54,2.78,4.93,314.8,40.40,5.07,9.12,132.55,NW,0.19,4.77,159.4,0.62,SSE,5.50
20200202,010000,1.57,2.82,5.06,317.2,42.50,5.13,9.24,139.44,NW,0.15,4.77,159.6,0.49,SSE,5.60
20200202,020000,1.53,2.76,5.11,319.9,43.40,5.02,9.04,142.39,NW,0.13,4.74,159.3,0.43,SSE,5.70
20200202,030000,1.45,2.61,5.06,323.1,42.70,4.75,8.55,140.09,NW,0.10,4.73,158.6,0.33,SSE,5.60
20200202,040000,1.35,2.43,4.96,326.2,41.00,4.43,7.98,134.51,NW,0.09,4.79,157.0,0.30,SSE,5.60
20200202,050000,1.26,2.27,4.84,328.9,39.10,4.13,7.44,128.28,NNW,0.08,4.81,154.9,0.26,SSE,5.50
20200202,060000,1.18,2.12,4.72,330.8,37.20,3.87,6.96,122.05,NNW,0.08,4.81,152.7,0.26,SSE,5.40
20200202,070000,1.11,1.99,4.60,332.0,35.30,3.63,6.54,115.81,NNW,0.07,4.78,150.6,0.23,SSE,5.20
20200202,080000,1.04,1.88,4.48,332.5,33.40,3.43,6.17,109.58,NNW,0.06,4.67,148.9,0.20,SSE,5.00
20200202,090000,1.00,1.79,4.36,332.6,31.70,3.27,5.88,104.00,NNW,0.06,4.61,147.2,0.20,SSE,5.00
20200202,100000,0.96,1.73,4.26,332.6,30.30,3.15,5.66,99.41,NNW,0.00,0.00,0.0,0.00,-,4.90
20200202,110000,0.94,1.68,4.18,332.9,29.10,3.07,5.53,95.47,NNW,0.00,0.00,0.0,0.00,-,4.70
20200202,120000,0.92,1.66,4.12,333.5,28.20,3.03,5.46,92.52,NNW,0.00,0.00,0.0,0.00,-,4.60
20200202,130000,0.91,1.64,4.08,334.4,27.70,3.00,5.39,90.88,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,140000,0.89,1.61,4.05,335.6,27.30,2.93,5.27,89.57,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,150000,0.86,1.54,4.02,337.3,26.90,2.81,5.06,88.25,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,160000,0.82,1.47,3.98,339.8,26.50,2.68,4.82,86.94,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,170000,0.77,1.39,3.95,343.4,26.10,2.54,4.58,85.63,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,180000,0.74,1.33,3.91,348.1,25.70,2.42,4.36,84.32,NNW,0.00,0.00,0.0,0.00,-,4.50
20200202,190000,0.71,1.28,3.88,353.1,25.40,2.34,4.20,83.33,N,0.00,0.00,0.0,0.00,-,4.40
20200202,200000,0.68,1.22,3.88,357.3,25.40,2.23,4.02,83.33,N,0.00,0.00,0.0,0.00,-,4.50
20200202,210000,0.65,1.17,3.90,0.8,25.70,2.14,3.84,84.32,N,0.00,0.00,0.0,0.00,-,4.50
20200202,220000,0.66,1.18,3.87,2.5,25.40,2.16,3.88,83.33,N,0.00,0.00,0.0,0.00,-,4.50
20200202,230000,0.70,1.26,3.86,2.9,25.40,2.29,4.12,83.33,N,0.00,0.00,0.0,0.00,-,4.50
20200203,000000,0.75,1.35,3.91,3.1,25.90,2.46,4.42,84.97,N,0.29,5.57,26.4,0.95,NNE,4.50
20200203,010000,0.80,1.43,3.96,2.9,26.70,2.61,4.70,87.60,N,0.00,0.00,0.0,0.00,-,4.60
20200203,020000,0.83,1.50,4.02,2.7,27.40,2.74,4.93,89.90,N,0.00,0.00,0.0,0.00,-,4.60
20200203,030000,0.86,1.55,4.08,3.0,28.10,2.82,5.08,92.19,N,0.00,0.00,0.0,0.00,-,4.70
20200203,040000,0.88,1.59,4.16,3.8,29.10,2.90,5.23,95.47,N,0.00,0.00,0.0,0.00,-,4.70
20200203,050000,0.91,1.63,4.23,4.6,30.20,2.97,5.35,99.08,N,0.00,0.00,0.0,0.00,-,4.90
20200203,060000,0.93,1.68,4.29,4.8,31.00,3.05,5.50,101.71,N,0.00,0.00,0.0,0.00,-,4.90
20200203,070000,0.96,1.72,4.33,4.1,31.60,3.14,5.65,103.67,N,0.00,0.00,0.0,0.00,-,5.00
20200203,080000,0.98,1.76,4.36,2.4,32.00,3.21,5.77,104.99,N,0.00,0.00,0.0,0.00,-,5.00
20200203,090000,1.00,1.80,4.37,0.1,32.10,3.27,5.89,105.31,N,0.00,0.00,0.0,0.00,-,5.00
20200203,100000,1.02,1.84,4.37,357.5,32.10,3.35,6.02,105.31,N,0.00,0.00,0.0,0.00,-,5.00
20200203,110000,1.04,1.87,4.38,354.8,32.20,3.42,6.15,105.64,N,0.00,0.00,0.0,0.00,-,5.00
20200203,120000,1.06,1.90,4.39,352.2,32.40,3.47,6.24,106.30,N,0.00,0.00,0.0,0.00,-,5.00
20200203,130000,1.06,1.90,4.40,350.0,32.40,3.46,6.24,106.30,N,0.00,0.00,0.0,0.00,-,5.00
20200203,140000,1.04,1.86,4.39,348.1,32.30,3.40,6.12,105.97,NNW,0.00,0.00,0.0,0.00,-,5.00
20200203,150000,1.00,1.80,4.36,346.4,31.90,3.27,5.89,104.66,NNW,0.00,0.00,0.0,0.00,-,5.00
20200203,160000,0.95,1.70,4.31,345.0,31.20,3.10,5.59,102.36,NNW,0.00,0.00,0.0,0.00,-,4.90
20200203,170000,0.89,1.59,4.23,343.7,30.00,2.91,5.23,98.43,NNW,0.00,0.00,0.0,0.00,-,4.80
20200203,180000,0.82,1.48,4.12,342.5,28.50,2.70,4.86,93.50,NNW,0.00,0.00,0.0,0.00,-,4.70
20200203,190000,0.77,1.38,3.99,342.1,26.80,2.51,4.52,87.93,NNW,0.00,0.00,0.0,0.00,-,4.60
20200203,200000,0.73,1.31,3.86,342.5,25.20,2.40,4.31,82.68,NNW,0.00,0.00,0.0,0.00,-,4.50
20200203,210000,0.72,1.30,3.77,343.5,23.90,2.37,4.26,78.41,NNW,0.00,0.00,0.0,0.00,-,4.40
20200203,220000,0.73,1.31,3.73,344.7,23.30,2.39,4.29,76.44,NNW,0.00,0.00,0.0,0.00,-,4.20
20200203,230000,0.74,1.33,3.73,345.9,23.30,2.43,4.37,76.44,NNW,0.00,0.00,0.0,0.00,-,4.20
20200204,000000,0.76,1.37,3.78,347.4,23.90,2.50,4.49,78.41,NNW,0.00,0.00,0.0,0.00,-,4.20
20200204,010000,0.78,1.40,3.85,348.5,24.80,2.55,4.59,81.36,NNW,0.00,0.00,0.0,0.00,-,4.40
20200204,020000,0.77,1.39,3.91,349.0,25.50,2.54,4.56,83.66,N,0.00,0.00,0.0,0.00,-,4.50
20200204,030000,0.76,1.36,3.94,348.8,25.90,2.48,4.47,84.97,N,0.00,0.00,0.0,0.00,-,4.50
20200204,040000,0.71,1.28,4.00,348.5,26.60,2.33,4.19,87.27,NNW,0.00,0.00,0.0,0.00,-,4.50
20200204,050000,0.66,1.18,4.03,346.4,26.90,2.16,3.89,88.25,NNW,0.00,0.00,0.0,0.00,-,4.50
20200204,060000,0.61,1.10,4.00,343.5,26.40,2.00,3.61,86.61,NNW,0.00,0.00,0.0,0.00,-,4.50
20200204,070000,0.57,1.02,3.93,341.0,25.50,1.86,3.35,83.66,NNW,0.00,0.00,0.0,0.00,-,4.40
20200204,080000,0.52,0.94,3.83,339.4,24.30,1.72,3.10,79.72,NNW,0.00,0.00,0.0,0.00,-,4.20
20200204,090000,0.49,0.88,3.70,338.6,22.70,1.61,2.89,74.48,NNW,0.26,4.15,17.5,0.85,NNE,4.10
20200204,100000,0.46,0.83,3.55,338.6,21.10,1.51,2.72,69.23,NNW,0.24,4.07,18.1,0.79,NNE,4.10
20200204,110000,0.44,0.79,3.40,339.6,19.40,1.45,2.60,63.65,NNW,0.00,0.00,0.0,0.00,-,4.00
20200204,120000,0.46,0.82,3.18,342.7,17.00,1.50,2.69,55.77,NNW,0.00,0.00,0.0,0.00,-,3.80
20200204,130000,0.50,0.90,3.10,348.0,16.00,1.65,2.96,52.49,NNW,0.00,0.00,0.0,0.00,-,3.60
20200204,140000,0.54,0.97,3.13,352.2,16.20,1.77,3.18,53.15,N,0.00,0.00,0.0,0.00,-,3.50
20200204,150000,0.51,0.92,3.21,354.7,17.00,1.68,3.03,55.77,N,0.00,0.00,0.0,0.00,-,3.50
20200204,160000,0.46,0.83,3.26,357.0,17.60,1.52,2.73,57.74,N,0.06,4.51,30.0,0.20,NNE,3.60
20200204,170000,0.42,0.76,3.27,358.8,17.70,1.39,2.50,58.07,N,0.00,0.00,0.0,0.00,-,3.50
20200204,180000,0.40,0.72,3.22,358.1,17.30,1.31,2.35,56.76,N,0.32,3.83,15.7,1.05,NNE,3.40
20200204,190000,0.37,0.67,3.13,355.7,16.50,1.23,2.21,54.13,N,0.30,3.95,15.2,0.98,NNE,3.40
20200204,200000,0.34,0.60,3.10,356.2,16.10,1.10,1.98,52.82,N,0.27,3.91,16.0,0.89,NNE,3.40
20200204,210000,0.29,0.53,3.06,357.7,15.60,0.96,1.74,51.18,N,0.24,3.44,15.1,0.79,NNE,3.30
20200204,220000,0.26,0.47,2.96,358.3,14.60,0.85,1.53,47.90,N,0.00,0.00,0.0,0.00,-,3.10
20200204,230000,0.24,0.44,2.77,359.8,12.80,0.80,1.44,41.99,N,0.00,0.00,0.0,0.00,-,3.00
20200205,000000,0.34,0.60,2.62,5.6,11.40,1.10,1.98,37.40,N,0.00,0.00,0.0,0.00,-,2.90
20200205,010000,0.52,0.93,2.97,11.4,14.40,1.70,3.06,47.24,NNE,0.00,0.00,0.0,0.00,-,3.10
20200205,020000,0.69,1.24,3.31,16.0,18.10,2.26,4.07,59.38,NNE,0.00,0.00,0.0,0.00,-,3.60
20200205,030000,0.79,1.42,3.62,17.1,21.80,2.60,4.67,71.52,NNE,0.00,0.00,0.0,0.00,-,4.00
20200205,040000,0.83,1.49,3.82,15.3,24.20,2.72,4.90,79.40,NNE,0.00,0.00,0.0,0.00,-,4.20
20200205,050000,0.82,1.48,3.93,12.7,25.70,2.70,4.85,84.32,NNE,0.00,0.00,0.0,0.00,-,4.40
20200205,060000,0.79,1.42,3.94,9.7,25.90,2.59,4.66,84.97,N,0.00,0.00,0.0,0.00,-,4.50
20200205,070000,0.73,1.31,3.91,7.7,25.50,2.39,4.31,83.66,N,0.00,0.00,0.0,0.00,-,4.40
20200205,080000,0.67,1.20,3.89,7.3,25.20,2.18,3.93,82.68,N,0.00,0.00,0.0,0.00,-,4.40
20200205,090000,0.61,1.10,3.86,7.2,24.80,2.01,3.61,81.36,N,0.00,0.00,0.0,0.00,-,4.30
20200205,100000,0.57,1.02,3.83,7.6,24.40,1.86,3.35,80.05,N,0.00,0.00,0.0,0.00,-,4.20
20200205,110000,0.52,0.94,3.80,8.0,24.10,1.72,3.09,79.07,N,0.00,0.00,0.0,0.00,-,4.20
20200205,120000,0.48,0.87,3.78,8.4,23.90,1.59,2.86,78.41,N,0.00,0.00,0.0,0.00,-,4.20
20200205,130000,0.45,0.81,3.76,9.0,23.60,1.47,2.65,77.43,N,0.00,0.00,0.0,0.00,-,4.20
20200205,140000,0.41,0.75,3.73,9.4,23.10,1.36,2.45,75.79,N,0.00,0.00,0.0,0.00,-,4.20
20200205,150000,0.38,0.69,3.67,9.7,22.40,1.25,2.25,73.49,N,0.00,0.00,0.0,0.00,-,4.10
20200205,160000,0.35,0.62,3.60,9.8,21.50,1.14,2.05,70.54,N,0.00,0.00,0.0,0.00,-,4.10
20200205,170000,0.31,0.57,3.51,9.9,20.40,1.03,1.86,66.93,N,0.00,0.00,0.0,0.00,-,4.00
20200205,180000,0.29,0.51,3.41,9.9,19.30,0.94,1.69,63.32,N,0.00,0.00,0.0,0.00,-,3.80
20200205,190000,0.26,0.47,3.31,9.8,18.10,0.85,1.53,59.38,N,0.00,0.00,0.0,0.00,-,3.70
20200205,200000,0.23,0.42,3.19,9.6,16.80,0.76,1.38,55.12,N,0.00,0.00,0.0,0.00,-,3.60
20200205,210000,0.21,0.38,3.08,9.1,15.60,0.69,1.24,51.18,N,0.00,0.00,0.0,0.00,-,3.50
20200205,220000,0.19,0.34,2.98,8.5,14.50,0.62,1.12,47.57,N,0.00,0.00,0.0,0.00,-,3.30
20200205,230000,0.17,0.31,2.88,7.6,13.60,0.56,1.02,44.62,N,0.00,0.00,0.0,0.00,-,3.20
20200206,000000,0.16,0.28,2.79,6.6,12.70,0.51,0.92,41.67,N,0.00,0.00,0.0,0.00,-,3.10
20200206,010000,0.14,0.25,2.71,5.5,12.00,0.46,0.83,39.37,N,0.00,0.00,0.0,0.00,-,3.00
20200206,020000,0.13,0.23,2.63,4.6,11.30,0.42,0.75,37.07,N,0.00,0.00,0.0,0.00,-,2.90
20200206,030000,0.11,0.21,2.56,3.7,10.70,0.37,0.67,35.10,N,0.00,0.00,0.0,0.00,-,2.80
20200206,040000,0.10,0.19,2.50,3.0,10.10,0.34,0.61,33.14,N,0.00,0.00,0.0,0.00,-,2.70
20200206,050000,0.09,0.17,2.43,2.4,9.60,0.31,0.55,31.50,N,0.00,0.00,0.0,0.00,-,2.70
20200206,060000,0.09,0.15,2.37,1.9,9.20,0.28,0.50,30.18,N,0.00,0.00,0.0,0.00,-,2.60
20200206,070000,0.08,0.14,2.31,1.5,8.70,0.26,0.47,28.54,N,0.00,0.00,0.0,0.00,-,2.50
20200206,080000,0.07,0.13,2.25,1.2,8.20,0.24,0.44,26.90,N,0.00,0.00,0.0,0.00,-,2.40
20200206,090000,0.07,0.12,2.19,0.9,7.80,0.23,0.41,25.59,N,0.00,0.00,0.0,0.00,-,2.40
20200206,100000,0.06,0.12,2.11,0.7,7.20,0.21,0.38,23.62,N,0.00,0.00,0.0,0.00,-,2.40
20200206,110000,0.06,0.11,2.03,0.3,6.70,0.20,0.37,21.98,N,0.00,0.00,0.0,0.00,-,2.20
20200206,120000,0.06,0.11,1.94,359.9,6.20,0.20,0.35,20.34,N,0.00,0.00,0.0,0.00,-,2.20
20200206,130000,0.06,0.10,1.87,359.7,5.70,0.19,0.34,18.70,N,0.00,0.00,0.0,0.00,-,2.10
20200206,140000,0.05,0.10,1.81,360.0,5.30,0.18,0.32,17.39,N,0.00,0.00,0.0,0.00,-,1.90
20200206,150000,0.05,0.09,1.77,3.3,5.10,0.17,0.30,16.73,N,0.00,0.00,0.0,0.00,-,1.90
20200206,160000,0.05,0.10,1.80,43.6,5.40,0.18,0.32,17.72,NE,0.00,0.00,0.0,0.00,-,1.90
20200206,170000,0.10,0.18,1.81,138.1,5.40,0.32,0.58,17.72,SE,0.00,0.00,0.0,0.00,-,1.90
20200206,180000,0.47,0.85,2.05,156.5,7.00,1.55,2.79,22.97,SSE,0.00,0.00,0.0,0.00,-,2.20
20200206,190000,0.51,0.91,2.83,161.7,13.00,1.66,2.99,42.65,SSE,0.00,0.00,0.0,0.00,-,3.00
20200206,200000,0.62,1.11,3.08,157.8,15.50,2.03,3.65,50.85,SSE,0.00,0.00,0.0,0.00,-,3.30
20200206,210000,0.76,1.36,3.32,152.6,18.20,2.48,4.46,59.71,SSE,0.00,0.00,0.0,0.00,-,3.60
